       5      43  3.44588e+10
       5      44  1.72715e+10
       5      45  2.16058e+09
       6       0  2.16058e+09
       6       1  1.72715e+10
       6       2  3.44588e+10
       6       3  5.14783e+10
       6       4  6.82469e+10
       6       5  8.46831e+10
       6       6  1.00707e+11
       6       7  1.16240e+11
       6       8  1.31206e+11
       6       9  1.45534e+11
       6      10  1.59152e+11
       6      11  1.71995e+11
       6      12  1.84000e+11
       6      13  1.95109e+11
       6      14  2.05267e+11
       6      15  2.14425e+11
       6      16  2.22539e+11
       6      17  2.29568e+11
       6      18  2.35479e+11
       6      19  2.40242e+11
       6      20  2.43835e+11
       6      21  2.46241e+11
       6      22  2.47446e+11
       6      23  2.47446e+11
       6      24  2.46241e+11
       6      25  2.43835e+11
       6      26  2.40242e+11
       6      27  2.35479e+11
       6      28  2.29568e+11
       6      29  2.22539e+11
       6      30  2.14425e+11
       6      31  2.05267e+11
       6      32  1.95109e+11
       6      33  1.84000e+11
       6      34  1.71995e+11
       6      35  1.59152e+11
       6      36  1.45534e+11
       6      37  1.31206e+11
       6      38  1.16240e+11
       6      39  1.00707e+11
       6      40  8.46831e+10
       6      41  6.82469e+10
       6      42  5.14783e+10
       6      43  3.44588e+10
       6      44  1.72715e+10
       6      45  2.16058e+09
       7       0  2.16058e+09
       7       1  1.72715e+10
       7       2  3.44588e+10
       7       3  5.14783e+10
       7       4  6.82469e+10
       7       5  8.46831e+10
       7       6  1.00707e+11
       7       7  1.16240e+11
       7       8  1.31206e+11
       7       9  1.45534e+11
       7      10  1.59152e+11
       7      11  1.71995e+11
       7      12  1.84000e+11
       7      13  1.95109e+11
       7      14  2.05267e+11
       7      15  2.14425e+11
       7      16  2.22539e+11
       7      17  2.29568e+11
       7      18  2.35479e+11
       7      19  2.40242e+11
       7      20  2.43835e+11
       7      21  2.46241e+11
       7      22  2.47446e+11
       7      23  2.47446e+11
       7      24  2.46241e+11
       7      25  2.43835e+11
       7      26  2.40242e+11
       7      27  2.35479e+11
       7      28  2.29568e+11
       7      29  2.22539e+11
       7      30  2.14425e+11
       7      31  2.05267e+11
       7      32  1.95109e+11
       7      33  1.84000e+11
       7      34  1.71995e+11
       7      35  1.59152e+11
       7      36  1.45534e+11
       7      37  1.31206e+11
       7      38  1.16240e+11
       7      39  1.00707e+11
       7      40  8.46831e+10
       7      41  6.82469e+10
       7      42  5.14783e+10
       7      43  3.44588e+10
       7      44  1.72715e+10
       7      45  2.16058e+09
       8       0  2.16058e+09
       8       1  1.72715e+10
       8       2  3.44588e+10
       8       3  5.14783e+10
       8       4  6.82469e+10
       8       5  8.46831e+10
       8       6  1.00707e+11
       8       7  1.16240e+11
       8       8  1.31206e+11
       8       9  1.45534e+11
       8      10  1.59152e+11
       8      11  1.71995e+11
       8      12  1.84000e+11
       8      13  1.95109e+11
       8      14  2.05267e+11
       8      15  2.14425e+11
       8      16  2.22539e+11
       8      17  2.29568e+11
       8      18  2.35479e+11
       8      19  2.40242e+11
       8      20  2.43835e+11
       8      21  2.46241e+11
       8      22  2.47446e+11
       8      23  2.47446e+11
       8      24  2.46241e+11
       8      25  2.43835e+11
       8      26  2.40242e+11
       8      27  2.35479e+11
       8      28  2.29568e+11
       8      29  2.22539e+11
       8      30  2.14425e+11
       8      31  2.05267e+11
       8      32  1.95109e+11
       8      33  1.84000e+11
       8      34  1.71995e+11
       8      35  1.59152e+11
       8      36  1.45534e+11
       8      37  1.31206e+11
       8      38  1.16240e+11
       8      39  1.00707e+11
       8      40  8.46831e+10
       8      41  6.82469e+10
       8      42  5.14783e+10
       8      43  3.44588e+10
       8      44  1.72715e+10
       8      45  2.16058e+09
       9       0  2.16058e+09
       9       1  1.72715e+10
       9       2  3.44588e+10
       9       3  5.14783e+10
       9       4  6.82469e+10
       9       5  8.46831e+10
       9       6  1.00707e+11
       9       7  1.16240e+11
       9       8  1.31206e+11
       9       9  1.45534e+11
       9      10  1.59152e+11
       9      11  1.71995e+11
       9      12  1.84000e+11
       9      13  1.95109e+11
       9      14  2.05267e+11
       9      15  2.14425e+11
       9      16  2.22539e+11
       9      17  2.29568e+11
       9      18  2.35479e+11
       9      19  2.40242e+11
       9      20  2.43835e+11
       9      21  2.46241e+11
       9      22  2.47446e+11
       9      23  2.47446e+11
       9      24  2.46241e+11
       9      25  2.43835e+11
       9      26  2.40242e+11
       9      27  2.35479e+11
       9      28  2.29568e+11
       9      29  2.22539e+11
       9      30  2.14425e+11
       9      31  2.05267e+11
       9      32  1.95109e+11
       9      33  1.84000e+11
       9      34  1.71995e+11
       9      35  1.59152e+11
       9      36  1.45534e+11
       9      37  1.31206e+11
       9      38  1.16240e+11
       9      39  1.00707e+11
       9      40  8.46831e+10
       9      41  6.82469e+10
       9      42  5.14783e+10
       9      43  3.44588e+10
       9      44  1.72715e+10
       9      45  2.16058e+09
      10       0  2.16058e+09
      10       1  1.72715e+10
      10       2  3.44588e+10
      10       3  5.14783e+10
      10       4  6.82469e+10
      10       5  8.46831e+10
      10       6  1.00707e+11
      10       7  1.16240e+11
      10       8  1.31206e+11
      10       9  1.45534e+11
      10      10  1.59152e+11
      10      11  1.71995e+11
      10      12  1.84000e+11
      10      13  1.95109e+11
      10      14  2.05267e+11
      10      15  2.14425e+11
      10      16  2.22539e+11
      10      17  2.29568e+11
      10      18  2.35479e+11
      10      19  2.40242e+11
      10      20  2.43835e+11
      10      21  2.46241e+11
      10      22  2.47446e+11
      10      23  2.47446e+11
      10      24  2.46241e+11
      10      25  2.43835e+11
      10      26  2.40242e+11
      10      27  2.35479e+11
      10      28  2.29568e+11
      10      29  2.22539e+11
      10      30  2.14425e+11
      10      31  2.05267e+11
      10      32  1.95109e+11
      10      33  1.84000e+11
      10      34  1.71995e+11
      10      35  1.59152e+11
      10      36  1.45534e+11
      10      37  1.31206e+11
      10      38  1.16240e+11
      10      39  1.00707e+11
      10      40  8.46831e+10
      10      41  6.82469e+10
      10      42  5.14783e+10
      10      43  3.44588e+10
      10      44  1.72715e+10
      10      45  2.16058e+09
      11       0  2.16058e+09
      11       1  1.72715e+10
      11       2  3.44588e+10
      11       3  5.14783e+10
      11       4  6.82469e+10
      11       5  8.46831e+10
      11       6  1.00707e+11
      11       7  1.16240e+11
      11       8  1.31206e+11
      11       9  1.45534e+11
      11      10  1.59152e+11
      11      11  1.71995e+11
      11      12  1.84000e+11
      11      13  1.95109e+11
      11      14  2.05267e+11
      11      15  2.14425e+11
      11      16  2.22539e+11
      11      17  2.29568e+11
      11      18  2.35479e+11
      11      19  2.40242e+11
      11      20  2.43835e+11
      11      21  2.46241e+11
      11      22  2.47446e+11
      11      23  2.47446e+11
      11      24  2.46241e+11
      11      25  2.43835e+11
      11      26  2.40242e+11
      11      27  2.35479e+11
      11      28  2.29568e+11
      11      29  2.22539e+11
      11      30  2.14425e+11
      11      31  2.05267e+11
      11      32  1.95109e+11
      11      33  1.84000e+11
      11      34  1.71995e+11
      11      35  1.59152e+11
      11      36  1.45534e+11
      11      37  1.31206e+11
      11      38  1.16240e+11
      11      39  1.00707e+11
      11      40  8.46831e+10
      11      41  6.82469e+10
      11      42  5.14783e+10
      11      43  3.44588e+10
      11      44  1.72715e+10
      11      45  2.16058e+09
      12       0  2.16058e+09
      12       1  1.72715e+10
      12       2  3.44588e+10
      12       3  5.14783e+10
      12       4  6.82469e+10
      12       5  8.46831e+10
      12       6  1.00707e+11
      12       7  1.16240e+11
      12       8  1.31206e+11
      12       9  1.45534e+11
      12      10  1.59152e+11
      12      11  1.71995e+11
      12      12  1.84000e+11
      12      13  1.95109e+11
      12      14  2.05267e+11
      12      15  2.14425e+11
      12      16  2.22539e+11
      12      17  2.29568e+11
      12      18  2.35479e+11
      12      19  2.40242e+11
      12      20  2.43835e+11
      12      21  2.46241e+11
      12      22  2.47446e+11
      12      23  2.47446e+11
      12      24  2.46241e+11
      12      25  2.43835e+11
      12      26  2.40242e+11
      12      27  2.35479e+11
      12      28  2.29568e+11
      12      29  2.22539e+11
      12      30  2.14425e+11
      12      31  2.05267e+11
      12      32  1.95109e+11
      12      33  1.84000e+11
      12      34  1.71995e+11
      12      35  1.59152e+11
      12      36  1.45534e+11
      12      37  1.31206e+11
      12      38  1.16240e+11
      12      39  1.00707e+11
      12      40  8.46831e+10
      12      41  6.82469e+10
      12      42  5.14783e+10
      12      43  3.44588e+10
      12      44  1.72715e+10
      12      45  2.16058e+09
      13       0  2.16058e+09
      13       1  1.72715e+10
      13       2  3.44588e+10
      13       3  5.14783e+10
      13       4  6.82469e+10
      13       5  8.46831e+10
      13       6  1.00707e+11
      13       7  1.16240e+11
      13       8  1.31206e+11
      13       9  1.45534e+11
      13      10  1.59152e+11
      13      11  1.71995e+11
      13      12  1.84000e+11
      13      13  1.95109e+11
      13      14  2.05267e+11
      13      15  2.14425e+11
      13      16  2.22539e+11
      13      17  2.29568e+11
      13      18  2.35479e+11
      13      19  2.40242e+11
      13      20  2.43835e+11
      13      21  2.46241e+11
      13      22  2.47446e+11
      13      23  2.47446e+11
      13      24  2.46241e+11
      13      25  2.43835e+11
      13      26  2.40242e+11
      13      27  2.35479e+11
      13      28  2.29568e+11
      13      29  2.22539e+11
      13      30  2.14425e+11
      13      31  2.05267e+11
      13      32  1.95109e+11
      13      33  1.84000e+11
      13      34  1.71995e+11
      13      35  1.59152e+11
      13      36  1.45534e+11
      13      37  1.31206e+11
      13      38  1.16240e+11
      13      39  1.00707e+11
      13      40  8.46831e+10
      13      41  6.82469e+10
      13      42  5.14783e+10
      13      43  3.44588e+10
      13      44  1.72715e+10
      13      45  2.16058e+09
      14       0  2.16058e+09
      14       1  1.72715e+10
      14       2  3.44588e+10
      14       3  5.14783e+10
      14       4  6.82469e+10
      14       5  8.46831e+10
      14       6  1.00707e+11
      14       7  1.16240e+11
      14       8  1.31206e+11
      14       9  1.45534e+11
      14      10  1.59152e+11
      14      11  1.71995e+11
      14      12  1.84000e+11
      14      13  1.95109e+11
      14      14  2.05267e+11
      14      15  2.14425e+11
      14      16  2.22539e+11
      14      17  2.29568e+11
      14      18  2.35479e+11
      14      19  2.40242e+11
      14      20  2.43835e+11
      14      21  2.46241e+11
      14      22  2.47446e+11
      14      23  2.47446e+11
      14      24  2.46241e+11
      14      25  2.43835e+11
      14      26  2.40242e+11
      14      27  2.35479e+11
      14      28  2.29568e+11
      14      29  2.22539e+11
      14      30  2.14425e+11
      14      31  2.05267e+11
      14      32  1.95109e+11
      14      33  1.84000e+11
      14      34  1.71995e+11
      14      35  1.59152e+11
      14      36  1.45534e+11
      14      37  1.31206e+11
      14      38  1.16240e+11
      14      39  1.00707e+11
      14      40  8.46831e+10
      14      41  6.82469e+10
      14      42  5.14783e+10
      14      43  3.44588e+10
      14      44  1.72715e+10
      14      45  2.16058e+09
      15       0  2.16058e+09
      15       1  1.72715e+10
      15       2  3.44588e+10
      15       3  5.14783e+10
      15       4  6.82469e+10
      15       5  8.46831e+10
      15       6  1.00707e+11
      15       7  1.16240e+11
      15       8  1.31206e+11
      15       9  1.45534e+11
      15      10  1.59152e+11
      15      11  1.71995e+11
      15      12  1.84000e+11
      15      13  1.95109e+11
      15      14  2.05267e+11
      15      15  2.14425e+11
      15      16  2.22539e+11
      15      17  2.29568e+11
      15      18  2.35479e+11
      15      19  2.40242e+11
      15      20  2.43835e+11
      15      21  2.46241e+11
      15      22  2.47446e+11
      15      23  2.47446e+11
      15      24  2.46241e+11
      15      25  2.43835e+11
      15      26  2.40242e+11
      15      27  2.35479e+11
      15      28  2.29568e+11
      15      29  2.22539e+11
      15      30  2.14425e+11
      15      31  2.05267e+11
      15      32  1.95109e+11
      15      33  1.84000e+11
      15      34  1.71995e+11
      15      35  1.59152e+11
      15      36  1.45534e+11
      15      37  1.31206e+11
      15      38  1.16240e+11
      15      39  1.00707e+11
      15      40  8.46831e+10
      15      41  6.82469e+10
      15      42  5.14783e+10
      15      43  3.44588e+10
      15      44  1.72715e+10
      15      45  2.16058e+09
      16       0  2.16058e+09
      16       1  1.72715e+10
      16       2  3.44588e+10
      16       3  5.14783e+10
      16       4  6.82469e+10
      16       5  8.46831e+10
      16       6  1.00707e+11
      16       7  1.16240e+11
      16       8  1.31206e+11
      16       9  1.45534e+11
      16      10  1.59152e+11
      16      11  1.71995e+11
      16      12  1.84000e+11
      16      13  1.95109e+11
      16      14  2.05267e+11
      16      15  2.14425e+11
      16      16  2.22539e+11
      16      17  2.29568e+11
      16      18  2.35479e+11
      16      19  2.40242e+11
      16      20  2.43835e+11
      16      21  2.46241e+11
      16      22  2.47446e+11
      16      23  2.47446e+11
      16      24  2.46241e+11
      16      25  2.43835e+11
      16      26  2.40242e+11
      16      27  2.35479e+11
      16      28  2.29568e+11
      16      29  2.22539e+11
      16      30  2.14425e+11
      16      31  2.05267e+11
      16      32  1.95109e+11
      16      33  1.84000e+11
      16      34  1.71995e+11
      16      35  1.59152e+11
      16      36  1.45534e+11
      16      37  1.31206e+11
      16      38  1.16240e+11
      16      39  1.00707e+11
      16      40  8.46831e+10
      16      41  6.82469e+10
      16      42  5.14783e+10
      16      43  3.44588e+10
      16      44  1.72715e+10
      16      45  2.16058e+09
      17       0  2.16058e+09
      17       1  1.72715e+10
      17       2  3.44588e+10
      17       3  5.14783e+10
      17       4  6.82469e+10
      17       5  8.46831e+10
      17       6  1.00707e+11
      17       7  1.16240e+11
      17       8  1.31206e+11
      17       9  1.45534e+11
      17      10  1.59152e+11
      17      11  1.71995e+11
      17      12  1.84000e+11
      17      13  1.95109e+11
      17      14  2.05267e+11
      17      15  2.14425e+11
      17      16  2.22539e+11
      17      17  2.29568e+11
      17      18  2.35479e+11
      17      19  2.40242e+11
      17      20  2.43835e+11
      17      21  2.46241e+11
      17      22  2.47446e+11
      17      23  2.47446e+11
      17      24  2.46241e+11
      17      25  2.43835e+11
      17      26  2.40242e+11
      17      27  2.35479e+11
      17      28  2.29568e+11
      17      29  2.22539e+11
      17      30  2.14425e+11
      17      31  2.05267e+11
      17      32  1.95109e+11
      17      33  1.84000e+11
      17      34  1.71995e+11
      17      35  1.59152e+11
      17      36  1.45534e+11
      17      37  1.31206e+11
      17      38  1.16240e+11
      17      39  1.00707e+11
      17      40  8.46831e+10
      17      41  6.82469e+10
      17      42  5.14783e+10
      17      43  3.44588e+10
      17      44  1.72715e+10
      17      45  2.16058e+09
      18       0  2.16058e+09
      18       1  1.72715e+10
      18       2  3.44588e+10
      18       3  5.14783e+10
      18       4  6.82469e+10
      18       5  8.46831e+10
      18       6  1.00707e+11
      18       7  1.16240e+11
      18       8  1.31206e+11
      18       9  1.45534e+11
      18      10  1.59152e+11
      18      11  1.71995e+11
      18      12  1.84000e+11
      18      13  1.95109e+11
      18      14  2.05267e+11
      18      15  2.14425e+11
      18      16  2.22539e+11
      18      17  2.29568e+11
      18      18  2.35479e+11
      18      19  2.40242e+11
      18      20  2.43835e+11
      18      21  2.46241e+11
      18      22  2.47446e+11
      18      23  2.47446e+11
      18      24  2.46241e+11
      18      25  2.43835e+11
      18      26  2.40242e+11
      18      27  2.35479e+11
      18      28  2.29568e+11
      18      29  2.22539e+11
      18      30  2.14425e+11
      18      31  2.05267e+11
      18      32  1.95109e+11
      18      33  1.84000e+11
      18      34  1.71995e+11
      18      35  1.59152e+11
      18      36  1.45534e+11
      18      37  1.31206e+11
      18      38  1.16240e+11
      18      39  1.00707e+11
      18      40  8.46831e+10
      18      41  6.82469e+10
      18      42  5.14783e+10
      18      43  3.44588e+10
      18      44  1.72715e+10
      18      45  2.16058e+09
      19       0  2.16058e+09
      19       1  1.72715e+10
      19       2  3.44588e+10
      19       3  5.14783e+10
      19       4  6.82469e+10
      19       5  8.46831e+10
      19       6  1.00707e+11
      19       7  1.16240e+11
      19       8  1.31206e+11
      19       9  1.45534e+11
      19      10  1.59152e+11
      19      11  1.71995e+11
      19      12  1.84000e+11
      19      13  1.95109e+11
      19      14  2.05267e+11
      19      15  2.14425e+11
      19      16  2.22539e+11
      19      17  2.29568e+11
      19      18  2.35479e+11
      19      19  2.40242e+11
      19      20  2.43835e+11
      19      21  2.46241e+11
      19      22  2.47446e+11
      19      23  2.47446e+11
      19      24  2.46241e+11
      19      25  2.43835e+11
      19      26  2.40242e+11
      19      27  2.35479e+11
      19      28  2.29568e+11
      19      29  2.22539e+11
      19      30  2.14425e+11
      19      31  2.05267e+11
      19      32  1.95109e+11
      19      33  1.84000e+11
      19      34  1.71995e+11
      19      35  1.59152e+11
      19      36  1.45534e+11
      19      37  1.31206e+11
      19      38  1.16240e+11
      19      39  1.00707e+11
      19      40  8.46831e+10
      19      41  6.82469e+10
      19      42  5.14783e+10
      19      43  3.44588e+10
      19      44  1.72715e+10
      19      45  2.16058e+09
      20       0  2.16058e+09
      20       1  1.72715e+10
      20       2  3.44588e+10
      20       3  5.14783e+10
      20       4  6.82469e+10
      20       5  8.46831e+10
      20       6  1.00707e+11
      20       7  1.16240e+11
      20       8  1.31206e+11
      20       9  1.45534e+11
      20      10  1.59152e+11
      20      11  1.71995e+11
      20      12  1.84000e+11
      20      13  1.95109e+11
      20      14  2.05267e+11
      20      15  2.14425e+11
      20      16  2.22539e+11
      20      17  2.29568e+11
      20      18  2.35479e+11
      20      19  2.40242e+11
      20      20  2.43835e+11
      20      21  2.46241e+11
      20      22  2.47446e+11
      20      23  2.47446e+11
      20      24  2.46241e+11
      20      25  2.43835e+11
      20      26  2.40242e+11
      20      27  2.35479e+11
      20      28  2.29568e+11
      20      29  2.22539e+11
      20      30  2.14425e+11
      20      31  2.05267e+11
      20      32  1.95109e+11
      20      33  1.84000e+11
      20      34  1.71995e+11
      20      35  1.59152e+11
      20      36  1.45534e+11
      20      37  1.31206e+11
      20      38  1.16240e+11
      20      39  1.00707e+11
      20      40  8.46831e+10
      20      41  6.82469e+10
      20      42  5.14783e+10
      20      43  3.44588e+10
      20      44  1.72715e+10
      20      45  2.16058e+09
      21       0  2.16058e+09
      21       1  1.72715e+10
      21       2  3.44588e+10
      21       3  5.14783e+10
      21       4  6.82469e+10
      21       5  8.46831e+10
      21       6  1.00707e+11
      21       7  1.16240e+11
      21       8  1.31206e+11
      21       9  1.45534e+11
      21      10  1.59152e+11
      21      11  1.71995e+11
      21      12  1.84000e+11
      21      13  1.95109e+11
      21      14  2.05267e+11
      21      15  2.14425e+11
      21      16  2.22539e+11
      21      17  2.29568e+11
      21      18  2.35479e+11
      21      19  2.40242e+11
      21      20  2.43835e+11
      21      21  2.46241e+11
      21      22  2.47446e+11
      21      23  2.47446e+11
      21      24  2.46241e+11
      21      25  2.43835e+11
      21      26  2.40242e+11
      21      27  2.35479e+11
      21      28  2.29568e+11
      21      29  2.22539e+11
      21      30  2.14425e+11
      21      31  2.05267e+11
      21      32  1.95109e+11
      21      33  1.84000e+11
      21      34  1.71995e+11
      21      35  1.59152e+11
      21      36  1.45534e+11
      21      37  1.31206e+11
      21      38  1.16240e+11
      21      39  1.00707e+11
      21      40  8.46831e+10
      21      41  6.82469e+10
      21      42  5.14783e+10
      21      43  3.44588e+10
      21      44  1.72715e+10
      21      45  2.16058e+09
      22       0  2.16058e+09
      22       1  1.72715e+10
      22       2  3.44588e+10
      22       3  5.14783e+10
      22       4  6.82469e+10
      22       5  8.46831e+10
      22       6  1.00707e+11
      22       7  1.16240e+11
      22       8  1.31206e+11
      22       9  1.45534e+11
      22      10  1.59152e+11
      22      11  1.71995e+11
      22      12  1.84000e+11
      22      13  1.95109e+11
      22      14  2.05267e+11
      22      15  2.14425e+11
      22      16  2.22539e+11
      22      17  2.29568e+11
      22      18  2.35479e+11
      22      19  2.40242e+11
      22      20  2.43835e+11
      22      21  2.46241e+11
      22      22  2.47446e+11
      22      23  2.47446e+11
      22      24  2.46241e+11
      22      25  2.43835e+11
      22      26  2.40242e+11
      22      27  2.35479e+11
      22      28  2.29568e+11
      22      29  2.22539e+11
      22      30  2.14425e+11
      22      31  2.05267e+11
      22      32  1.95109e+11
      22      33  1.84000e+11
      22      34  1.71995e+11
      22      35  1.59152e+11
      22      36  1.45534e+11
      22      37  1.31206e+11
      22      38  1.16240e+11
      22      39  1.00707e+11
      22      40  8.46831e+10
      22      41  6.82469e+10
      22      42  5.14783e+10
      22      43  3.44588e+10
      22      44  1.72715e+10
      22      45  2.16058e+09
      23       0  2.16058e+09
      23       1  1.72715e+10
      23       2  3.44588e+10
      23       3  5.14783e+10
      23       4  6.82469e+10
      23       5  8.46831e+10
      23       6  1.00707e+11
      23       7  1.16240e+11
      23       8  1.31206e+11
      23       9  1.45534e+11
      23      10  1.59152e+11
      23      11  1.71995e+11
      23      12  1.84000e+11
      23      13  1.95109e+11
      23      14  2.05267e+11
      23      15  2.14425e+11
      23      16  2.22539e+11
      23      17  2.29568e+11
